порядковый номер броневика,устройство,дата-время прибытия,дата-время отъезда
3,634971,2022-11-10 09:00:00,2022-11-10 09:10:00
3,627772,2022-11-10 09:32:16.200000,2022-11-10 09:42:16.200000
3,638463,2022-11-10 10:03:20.400000,2022-11-10 10:13:20.400000
3,698633,2022-11-10 10:20:03,2022-11-10 10:30:03
3,687665,2022-11-10 10:32:40.800000,2022-11-10 10:42:40.800000
3,658915,2022-11-10 10:48:24,2022-11-10 10:58:24
3,628631,2022-11-10 11:02:25.800000,2022-11-10 11:12:25.800000
3,644779,2022-11-10 11:19:03.600000,2022-11-10 11:29:03.600000
3,687620,2022-11-10 11:37:30,2022-11-10 11:47:30
3,657216,2022-11-10 11:51:25.800000,2022-11-10 12:01:25.800000
3,644007,2022-11-10 12:07:32.400000,2022-11-10 12:17:32.400000
3,607752,2022-11-10 12:28:42,2022-11-10 12:38:42
3,634802,2022-11-10 12:50:51.600000,2022-11-10 13:00:51.600000
3,634703,2022-11-10 13:04:42,2022-11-10 13:14:42
3,646864,2022-11-10 13:19:58.200000,2022-11-10 13:29:58.200000
3,623319,2022-11-10 13:39:26.400000,2022-11-10 13:49:26.400000
3,634729,2022-11-10 14:02:22.200000,2022-11-10 14:12:22.200000
3,634747,2022-11-10 14:20:21.600000,2022-11-10 14:30:21.600000
3,606153,2022-11-10 14:35:00,2022-11-10 14:45:00
3,607504,2022-11-10 14:51:33.600000,2022-11-10 15:01:33.600000
3,653690,2022-11-10 15:07:31.200000,2022-11-10 15:17:31.200000
3,637196,2022-11-10 15:25:25.200000,2022-11-10 15:35:25.200000
3,698672,2022-11-10 15:43:31.800000,2022-11-10 15:53:31.800000
3,629736,2022-11-10 15:58:07.200000,2022-11-10 16:08:07.200000
3,627777,2022-11-10 16:15:13.800000,2022-11-10 16:25:13.800000
3,634827,2022-11-10 16:37:24.600000,2022-11-10 16:47:24.600000
3,638461,2022-11-10 17:02:49.800000,2022-11-10 17:12:49.800000
4,698970,2022-11-10 09:00:00,2022-11-10 09:10:00
4,634837,2022-11-10 09:52:00.600000,2022-11-10 10:02:00.600000
4,667145,2022-11-10 10:21:32.400000,2022-11-10 10:31:32.400000
4,667111,2022-11-10 11:05:33,2022-11-10 11:15:33
4,630526,2022-11-10 11:19:05.400000,2022-11-10 11:29:05.400000
4,623324,2022-11-10 11:31:39.600000,2022-11-10 11:41:39.600000
4,662045,2022-11-10 11:43:10.200000,2022-11-10 11:53:10.200000
4,607722,2022-11-10 12:13:36.600000,2022-11-10 12:23:36.600000
4,636049,2022-11-10 12:34:33.600000,2022-11-10 12:44:33.600000
4,616776,2022-11-10 12:45:05.400000,2022-11-10 12:55:05.400000
4,644466,2022-11-10 13:07:37.800000,2022-11-10 13:17:37.800000
4,680605,2022-11-10 13:27:30.600000,2022-11-10 13:37:30.600000
4,634757,2022-11-10 13:54:33.600000,2022-11-10 14:04:33.600000
4,687697,2022-11-10 14:14:25.800000,2022-11-10 14:24:25.800000
4,606137,2022-11-10 14:51:49.800000,2022-11-10 15:01:49.800000
4,659620,2022-11-10 15:17:02.400000,2022-11-10 15:27:02.400000
4,698650,2022-11-10 15:56:31.800000,2022-11-10 16:06:31.800000
5,648147,2022-11-10 09:00:00,2022-11-10 09:10:00
5,687413,2022-11-10 09:35:30,2022-11-10 09:45:30
5,677505,2022-11-10 09:55:21.600000,2022-11-10 10:05:21.600000
5,605365,2022-11-10 10:13:33,2022-11-10 10:23:33
5,619507,2022-11-10 10:32:01.800000,2022-11-10 10:42:01.800000
5,677914,2022-11-10 10:48:06.600000,2022-11-10 10:58:06.600000
5,605378,2022-11-10 11:13:45,2022-11-10 11:23:45
5,676996,2022-11-10 11:32:53.400000,2022-11-10 11:42:53.400000
5,605368,2022-11-10 11:53:16.800000,2022-11-10 12:03:16.800000
5,607798,2022-11-10 12:05:00,2022-11-10 12:15:00
5,677501,2022-11-10 12:27:34.800000,2022-11-10 12:37:34.800000
5,605369,2022-11-10 12:53:40.200000,2022-11-10 13:03:40.200000
5,634697,2022-11-10 13:08:12,2022-11-10 13:18:12
5,609409,2022-11-10 13:24:47.400000,2022-11-10 13:34:47.400000
5,629724,2022-11-10 13:38:35.400000,2022-11-10 13:48:35.400000
5,634756,2022-11-10 13:53:57.600000,2022-11-10 14:03:57.600000
5,625032,2022-11-10 14:11:35.400000,2022-11-10 14:21:35.400000
5,640027,2022-11-10 14:28:43.800000,2022-11-10 14:38:43.800000
5,636080,2022-11-10 14:49:46.800000,2022-11-10 14:59:46.800000
5,693969,2022-11-10 15:05:40.200000,2022-11-10 15:15:40.200000
5,606016,2022-11-10 15:22:32.400000,2022-11-10 15:32:32.400000
5,606057,2022-11-10 15:35:00,2022-11-10 15:45:00
5,635784,2022-11-10 15:50:43.800000,2022-11-10 16:00:43.800000
5,605390,2022-11-10 16:05:49.200000,2022-11-10 16:15:49.200000
5,676352,2022-11-10 16:23:58.800000,2022-11-10 16:33:58.800000
5,406504,2022-11-10 16:48:04.800000,2022-11-10 16:58:04.800000
6,644863,2022-11-10 09:00:00,2022-11-10 09:10:00
6,622422,2022-11-10 09:35:12,2022-11-10 09:45:12
6,677564,2022-11-10 09:54:46.200000,2022-11-10 10:04:46.200000
6,677559,2022-11-10 10:25:41.400000,2022-11-10 10:35:41.400000
6,646867,2022-11-10 10:42:45,2022-11-10 10:52:45
6,636027,2022-11-10 11:01:05.400000,2022-11-10 11:11:05.400000
6,622379,2022-11-10 11:42:40.200000,2022-11-10 11:52:40.200000
6,608033,2022-11-10 11:53:30.600000,2022-11-10 12:03:30.600000
6,635599,2022-11-10 12:08:22.800000,2022-11-10 12:18:22.800000
6,644835,2022-11-10 12:22:46.800000,2022-11-10 12:32:46.800000
6,677911,2022-11-10 13:07:46.200000,2022-11-10 13:17:46.200000
6,634656,2022-11-10 13:24:03,2022-11-10 13:34:03
6,605329,2022-11-10 13:51:10.200000,2022-11-10 14:01:10.200000
6,648791,2022-11-10 14:56:36,2022-11-10 15:06:36
6,688396,2022-11-10 15:54:17.400000,2022-11-10 16:04:17.400000
6,644568,2022-11-10 16:07:03.600000,2022-11-10 16:17:03.600000
6,607573,2022-11-10 17:07:33,2022-11-10 17:17:33
6,627756,2022-11-10 17:37:28.800000,2022-11-10 17:47:28.800000
7,623326,2022-11-10 09:00:00,2022-11-10 09:10:00
7,648339,2022-11-10 09:18:06.600000,2022-11-10 09:28:06.600000
7,683719,2022-11-10 09:30:25.800000,2022-11-10 09:40:25.800000
7,639727,2022-11-10 09:41:29.400000,2022-11-10 09:51:29.400000
7,683719,2022-11-10 09:52:33,2022-11-10 10:02:33
7,639727,2022-11-10 10:03:36.600000,2022-11-10 10:13:36.600000
7,622399,2022-11-10 10:45:50.400000,2022-11-10 10:55:50.400000
7,649984,2022-11-10 11:26:15.600000,2022-11-10 11:36:15.600000
7,627740,2022-11-10 11:45:01.200000,2022-11-10 11:55:01.200000
7,629867,2022-11-10 11:58:47.400000,2022-11-10 12:08:47.400000
7,644734,2022-11-10 12:38:34.199999999,2022-11-10 12:48:34.199999999
7,628636,2022-11-10 13:26:05.400000,2022-11-10 13:36:05.400000
7,606076,2022-11-10 14:06:32.400000,2022-11-10 14:16:32.400000
7,607047,2022-11-10 14:41:14.400000,2022-11-10 14:51:14.400000
7,634754,2022-11-10 14:58:59.400000,2022-11-10 15:08:59.400000
7,607045,2022-11-10 15:19:46.800000,2022-11-10 15:29:46.800000
7,689138,2022-11-10 15:38:23.400000,2022-11-10 15:48:23.400000
7,607045,2022-11-10 15:57:36,2022-11-10 16:07:36
7,676995,2022-11-10 16:19:57.600000,2022-11-10 16:29:57.600000
7,652824,2022-11-10 16:43:36,2022-11-10 16:53:36
7,606556,2022-11-10 18:04:57.600000,2022-11-10 18:14:57.600000
0,698957,2022-11-11 09:00:00,2022-11-11 09:10:00
0,607562,2022-11-11 09:54:39.600000,2022-11-11 10:04:39.600000
0,619220,2022-11-11 10:35:10.200000,2022-11-11 10:45:10.200000
0,607707,2022-11-11 11:31:35.400000,2022-11-11 11:41:35.400000
0,607575,2022-11-11 12:32:49.200000,2022-11-11 12:42:49.200000
0,607563,2022-11-11 12:57:06.600000,2022-11-11 13:07:06.600000
0,689147,2022-11-11 13:14:04.200000,2022-11-11 13:24:04.200000
0,607567,2022-11-11 13:29:45,2022-11-11 13:39:45
0,635522,2022-11-11 13:44:18,2022-11-11 13:54:18
0,608061,2022-11-11 14:22:03,2022-11-11 14:32:03
1,698998,2022-11-11 09:00:00,2022-11-11 09:10:00
1,607530,2022-11-11 09:28:28.200000,2022-11-11 09:38:28.200000
1,607539,2022-11-11 09:46:04.200000,2022-11-11 09:56:04.200000
1,607537,2022-11-11 09:58:24.600000,2022-11-11 10:08:24.600000
1,619184,2022-11-11 10:24:45,2022-11-11 10:34:45
1,406593,2022-11-11 10:42:49.200000,2022-11-11 10:52:49.200000
1,676353,2022-11-11 11:08:44.400000,2022-11-11 11:18:44.400000
1,608555,2022-11-11 11:23:03.600000,2022-11-11 11:33:03.600000
1,619645,2022-11-11 11:37:10.200000,2022-11-11 11:47:10.200000
1,607725,2022-11-11 11:52:43.800000,2022-11-11 12:02:43.800000
1,679082,2022-11-11 12:05:54.600000,2022-11-11 12:15:54.600000
1,682240,2022-11-11 12:22:28.200000,2022-11-11 12:32:28.200000
1,646728,2022-11-11 12:42:31.200000,2022-11-11 12:52:31.200000
1,619616,2022-11-11 13:01:59.400000,2022-11-11 13:11:59.400000
1,627726,2022-11-11 13:23:19.200000,2022-11-11 13:33:19.200000
1,664734,2022-11-11 13:35:19.200000,2022-11-11 13:45:19.200000
1,698628,2022-11-11 13:51:33.600000,2022-11-11 14:01:33.600000
1,623325,2022-11-11 14:19:48.600000,2022-11-11 14:29:48.600000
2,622355,2022-11-11 09:00:00,2022-11-11 09:10:00
2,682747,2022-11-11 09:35:25.200000,2022-11-11 09:45:25.200000
2,649161,2022-11-11 09:50:07.200000,2022-11-11 10:00:07.200000
2,634785,2022-11-11 10:01:33.600000,2022-11-11 10:11:33.600000
2,646785,2022-11-11 10:17:49.200000,2022-11-11 10:27:49.200000
2,619508,2022-11-11 10:33:38.400000,2022-11-11 10:43:38.400000
2,678299,2022-11-11 10:48:07.200000,2022-11-11 10:58:07.200000
2,634803,2022-11-11 11:16:40.800000,2022-11-11 11:26:40.800000
2,628973,2022-11-11 11:34:27,2022-11-11 11:44:27
2,634668,2022-11-11 11:52:05.400000,2022-11-11 12:02:05.400000
2,661445,2022-11-11 12:08:57.600000,2022-11-11 12:18:57.600000
2,634814,2022-11-11 12:27:34.800000,2022-11-11 12:37:34.800000
2,634651,2022-11-11 12:46:58.800000,2022-11-11 12:56:58.800000
2,659670,2022-11-11 13:04:18.600000,2022-11-11 13:14:18.600000
2,637189,2022-11-11 13:21:09,2022-11-11 13:31:09
2,699578,2022-11-11 13:33:57.600000,2022-11-11 13:43:57.600000
2,637189,2022-11-11 13:47:24.600000,2022-11-11 13:57:24.600000
2,634024,2022-11-11 14:04:21.600000,2022-11-11 14:14:21.600000
2,634022,2022-11-11 14:22:10.800000,2022-11-11 14:32:10.800000
2,661919,2022-11-11 14:42:21.600000,2022-11-11 14:52:21.600000
2,690848,2022-11-11 15:02:43.200000,2022-11-11 15:12:43.200000
2,689149,2022-11-11 15:29:28.200000,2022-11-11 15:39:28.200000
2,606025,2022-11-11 15:52:02.400000,2022-11-11 16:02:02.400000
2,688248,2022-11-11 16:50:37.800000,2022-11-11 17:00:37.800000
2,635244,2022-11-11 17:13:38.400000,2022-11-11 17:23:38.400000
2,680606,2022-11-11 17:36:59.400000,2022-11-11 17:46:59.400000
2,619644,2022-11-11 18:54:54.600000,2022-11-11 19:04:54.600000
3,608096,2022-11-11 09:00:00,2022-11-11 09:10:00
3,662494,2022-11-11 09:44:19.800000,2022-11-11 09:54:19.800000
3,688267,2022-11-11 10:17:27.600000,2022-11-11 10:27:27.600000
3,606537,2022-11-11 11:12:30,2022-11-11 11:22:30
3,649929,2022-11-11 11:43:27.600000,2022-11-11 11:53:27.600000
3,649803,2022-11-11 11:56:11.400000,2022-11-11 12:06:11.400000
3,646857,2022-11-11 12:07:47.400000,2022-11-11 12:17:47.400000
3,692611,2022-11-11 12:45:01.200000,2022-11-11 12:55:01.200000
3,683131,2022-11-11 13:00:40.800000,2022-11-11 13:10:40.800000
3,636066,2022-11-11 13:15:24,2022-11-11 13:25:24
3,622478,2022-11-11 13:29:31.800000,2022-11-11 13:39:31.800000
3,636066,2022-11-11 13:46:15,2022-11-11 13:56:15
3,622478,2022-11-11 14:00:22.800000,2022-11-11 14:10:22.800000
3,637188,2022-11-11 14:18:21,2022-11-11 14:28:21
3,634690,2022-11-11 14:46:29.400000,2022-11-11 14:56:29.400000
3,645942,2022-11-11 14:59:47.400000,2022-11-11 15:09:47.400000
3,659667,2022-11-11 15:23:39.600000,2022-11-11 15:33:39.600000
3,637537,2022-11-11 15:59:56.400000,2022-11-11 16:09:56.400000
4,622465,2022-11-11 09:00:00,2022-11-11 09:10:00
4,688355,2022-11-11 09:17:33.600000,2022-11-11 09:27:33.600000
4,698955,2022-11-11 09:28:53.400000,2022-11-11 09:38:53.400000
4,648248,2022-11-11 09:59:05.400000,2022-11-11 10:09:05.400000
4,688225,2022-11-11 10:20:12,2022-11-11 10:30:12
4,634930,2022-11-11 10:59:55.200000,2022-11-11 11:09:55.200000
4,639728,2022-11-11 11:31:24,2022-11-11 11:41:24
4,634868,2022-11-11 12:17:09.600000,2022-11-11 12:27:09.600000
4,648891,2022-11-11 12:56:21.600000,2022-11-11 13:06:21.600000
4,687657,2022-11-11 13:11:22.200000,2022-11-11 13:21:22.200000
4,635215,2022-11-11 13:25:33.600000,2022-11-11 13:35:33.600000
4,644016,2022-11-11 13:39:25.200000,2022-11-11 13:49:25.200000
4,661115,2022-11-11 14:06:22.800000,2022-11-11 14:16:22.800000
4,689116,2022-11-11 14:18:11.400000,2022-11-11 14:28:11.400000
4,663710,2022-11-11 15:08:34.199999999,2022-11-11 15:18:34.199999999
4,636713,2022-11-11 15:34:10.200000,2022-11-11 15:44:10.200000
4,662089,2022-11-11 16:13:00,2022-11-11 16:23:00
4,619228,2022-11-11 16:28:29.400000,2022-11-11 16:38:29.400000
5,652820,2022-11-11 09:00:00,2022-11-11 09:10:00
5,639711,2022-11-11 09:24:39.600000,2022-11-11 09:34:39.600000
5,638488,2022-11-11 09:46:42,2022-11-11 09:56:42
5,669302,2022-11-11 10:05:06.600000,2022-11-11 10:15:06.600000
5,607036,2022-11-11 10:25:34.199999999,2022-11-11 10:35:34.199999999
5,676488,2022-11-11 10:48:46.200000,2022-11-11 10:58:46.200000
5,699091,2022-11-11 11:09:15.600000,2022-11-11 11:19:15.600000
5,672061,2022-11-11 11:26:06,2022-11-11 11:36:06
5,636078,2022-11-11 11:41:39.600000,2022-11-11 11:51:39.600000
5,633142,2022-11-11 11:56:48.600000,2022-11-11 12:06:48.600000
5,698638,2022-11-11 12:10:27,2022-11-11 12:20:27
5,609833,2022-11-11 12:35:17.400000,2022-11-11 12:45:17.400000
5,609340,2022-11-11 12:53:13.200000,2022-11-11 13:03:13.200000
5,636061,2022-11-11 13:13:17.400000,2022-11-11 13:23:17.400000
5,664157,2022-11-11 13:25:30,2022-11-11 13:35:30
5,629725,2022-11-11 13:47:50.400000,2022-11-11 13:57:50.400000
5,679083,2022-11-11 14:07:36.600000,2022-11-11 14:17:36.600000
5,606099,2022-11-11 14:24:16.800000,2022-11-11 14:34:16.800000
5,628883,2022-11-11 14:44:27.600000,2022-11-11 14:54:27.600000
5,683733,2022-11-11 14:55:39.600000,2022-11-11 15:05:39.600000
5,628883,2022-11-11 15:06:47.400000,2022-11-11 15:16:47.400000
5,683733,2022-11-11 15:17:59.400000,2022-11-11 15:27:59.400000
5,662904,2022-11-11 15:34:17.400000,2022-11-11 15:44:17.400000
5,644880,2022-11-11 16:00:06,2022-11-11 16:10:06
5,606553,2022-11-11 17:18:28.200000,2022-11-11 17:28:28.200000
6,683756,2022-11-11 09:00:00,2022-11-11 09:10:00
6,636041,2022-11-11 09:11:34.199999999,2022-11-11 09:21:34.199999999
6,606521,2022-11-11 09:23:27.600000,2022-11-11 09:33:27.600000
6,607025,2022-11-11 09:37:15,2022-11-11 09:47:15
6,662496,2022-11-11 09:51:41.400000,2022-11-11 10:01:41.400000
6,669453,2022-11-11 10:07:12,2022-11-11 10:17:12
6,406136,2022-11-11 10:29:05.400000,2022-11-11 10:39:05.400000
6,687619,2022-11-11 10:41:50.400000,2022-11-11 10:51:50.400000
6,606597,2022-11-11 11:03:18.600000,2022-11-11 11:13:18.600000
6,635779,2022-11-11 11:19:51.600000,2022-11-11 11:29:51.600000
6,635529,2022-11-11 11:42:56.400000,2022-11-11 11:52:56.400000
6,635581,2022-11-11 12:04:48,2022-11-11 12:14:48
6,683121,2022-11-11 12:26:42.600000,2022-11-11 12:36:42.600000
6,640035,2022-11-11 12:44:27.600000,2022-11-11 12:54:27.600000
6,609943,2022-11-11 13:05:40.800000,2022-11-11 13:15:40.800000
6,680328,2022-11-11 13:17:10.200000,2022-11-11 13:27:10.200000
6,661116,2022-11-11 13:30:33,2022-11-11 13:40:33
6,635299,2022-11-11 13:48:15,2022-11-11 13:58:15
6,634905,2022-11-11 14:11:51,2022-11-11 14:21:51
6,637548,2022-11-11 14:42:32.400000,2022-11-11 14:52:32.400000
6,609999,2022-11-11 14:55:57.600000,2022-11-11 15:05:57.600000
6,622218,2022-11-11 15:13:48.600000,2022-11-11 15:23:48.600000
6,634798,2022-11-11 15:38:24,2022-11-11 15:48:24
6,607586,2022-11-11 15:50:27,2022-11-11 16:00:27
6,646739,2022-11-11 16:04:19.200000,2022-11-11 16:14:19.200000
6,635511,2022-11-11 16:23:18,2022-11-11 16:33:18
6,691498,2022-11-11 16:38:55.200000,2022-11-11 16:48:55.200000
6,635250,2022-11-11 17:05:48.600000,2022-11-11 17:15:48.600000
6,688321,2022-11-11 17:19:05.400000,2022-11-11 17:29:05.400000
7,607087,2022-11-11 09:00:00,2022-11-11 09:10:00
7,659561,2022-11-11 09:11:36.600000,2022-11-11 09:21:36.600000
7,606584,2022-11-11 09:24:02.400000,2022-11-11 09:34:02.400000
7,676338,2022-11-11 10:27:41.400000,2022-11-11 10:37:41.400000
7,609084,2022-11-11 10:38:09.600000,2022-11-11 10:48:09.600000
7,609096,2022-11-11 11:50:27.600000,2022-11-11 12:00:27.600000
7,688315,2022-11-11 12:34:06.600000,2022-11-11 12:44:06.600000
7,645343,2022-11-11 13:01:44.400000,2022-11-11 13:11:44.400000
7,636058,2022-11-11 13:27:30.600000,2022-11-11 13:37:30.600000
7,634812,2022-11-11 13:41:09,2022-11-11 13:51:09
7,629593,2022-11-11 14:11:39.600000,2022-11-11 14:21:39.600000
7,683721,2022-11-11 14:44:17.400000,2022-11-11 14:54:17.400000
7,619199,2022-11-11 16:01:55.800000,2022-11-11 16:11:55.800000
7,689139,2022-11-11 16:24:12.600000,2022-11-11 16:34:12.600000
7,608072,2022-11-11 16:47:51,2022-11-11 16:57:51
7,682204,2022-11-11 17:17:27.600000,2022-11-11 17:27:27.600000
7,635266,2022-11-11 17:37:39,2022-11-11 17:47:39
7,622464,2022-11-11 18:01:21.600000,2022-11-11 18:11:21.600000
7,645415,2022-11-11 18:40:00.600000,2022-11-11 18:50:00.600000
7,609096,2022-11-11 19:20:25.200000,2022-11-11 19:30:25.200000
0,619708,2022-11-12 09:00:00,2022-11-12 09:10:00
0,608095,2022-11-12 10:04:05.400000,2022-11-12 10:14:05.400000
0,645902,2022-11-12 11:02:04.200000,2022-11-12 11:12:04.200000
0,698965,2022-11-12 11:26:03.600000,2022-11-12 11:36:03.600000
0,645902,2022-11-12 11:50:09.600000,2022-11-12 12:00:09.600000
0,698965,2022-11-12 12:14:09,2022-11-12 12:24:09
0,692296,2022-11-12 12:50:23.400000,2022-11-12 13:00:23.400000
0,407025,2022-11-12 13:23:15.600000,2022-11-12 13:33:15.600000
0,661165,2022-11-12 13:43:19.800000,2022-11-12 13:53:19.800000
0,407025,2022-11-12 14:03:20.400000,2022-11-12 14:13:20.400000
0,661165,2022-11-12 14:23:24.600000,2022-11-12 14:33:24.600000
0,634721,2022-11-12 14:45:39,2022-11-12 14:55:39
0,636072,2022-11-12 14:58:45,2022-11-12 15:08:45
0,636069,2022-11-12 15:15:08.400000,2022-11-12 15:25:08.400000
0,606062,2022-11-12 15:33:27.600000,2022-11-12 15:43:27.600000
0,606155,2022-11-12 15:48:41.400000,2022-11-12 15:58:41.400000
1,688219,2022-11-12 09:00:00,2022-11-12 09:10:00
1,607512,2022-11-12 09:26:58.800000,2022-11-12 09:36:58.800000
1,607519,2022-11-12 09:50:21,2022-11-12 10:00:21
1,608074,2022-11-12 10:14:21.600000,2022-11-12 10:24:21.600000
1,622450,2022-11-12 10:25:49.800000,2022-11-12 10:35:49.800000
1,637527,2022-11-12 10:47:33.600000,2022-11-12 10:57:33.600000
1,629701,2022-11-12 11:02:34.800000,2022-11-12 11:12:34.800000
1,688338,2022-11-12 11:16:12,2022-11-12 11:26:12
1,606068,2022-11-12 11:28:39,2022-11-12 11:38:39
1,649938,2022-11-12 11:42:54,2022-11-12 11:52:54
1,634775,2022-11-12 11:55:35.400000,2022-11-12 12:05:35.400000
1,636759,2022-11-12 12:07:55.200000,2022-11-12 12:17:55.200000
1,636079,2022-11-12 12:22:42,2022-11-12 12:32:42
1,680319,2022-11-12 12:35:13.200000,2022-11-12 12:45:13.200000
1,669261,2022-11-12 12:48:14.400000,2022-11-12 12:58:14.400000
1,616478,2022-11-12 13:02:29.400000,2022-11-12 13:12:29.400000
1,644831,2022-11-12 13:16:46.800000,2022-11-12 13:26:46.800000
1,689114,2022-11-12 13:28:39.600000,2022-11-12 13:38:39.600000
1,688856,2022-11-12 13:45:40.800000,2022-11-12 13:55:40.800000
1,606162,2022-11-12 13:59:58.200000,2022-11-12 14:09:58.200000
1,607721,2022-11-12 14:15:28.200000,2022-11-12 14:25:28.200000
1,606127,2022-11-12 14:38:42,2022-11-12 14:48:42
1,605329,2022-11-12 14:52:39.600000,2022-11-12 15:02:39.600000
2,636474,2022-11-12 09:00:00,2022-11-12 09:10:00
2,607729,2022-11-12 09:17:47.400000,2022-11-12 09:27:47.400000
2,606120,2022-11-12 09:29:37.800000,2022-11-12 09:39:37.800000
2,680322,2022-11-12 09:43:43.200000,2022-11-12 09:53:43.200000
2,640050,2022-11-12 10:01:37.200000,2022-11-12 10:11:37.200000
2,637191,2022-11-12 10:14:58.200000,2022-11-12 10:24:58.200000
2,665298,2022-11-12 10:27:22.200000,2022-11-12 10:37:22.200000
2,640031,2022-11-12 10:41:51,2022-11-12 10:51:51
2,659675,2022-11-12 10:54:42,2022-11-12 11:04:42
2,609108,2022-11-12 11:08:33.600000,2022-11-12 11:18:33.600000
2,659684,2022-11-12 11:19:56.400000,2022-11-12 11:29:56.400000
2,682286,2022-11-12 11:36:30,2022-11-12 11:46:30
2,629731,2022-11-12 11:49:06.600000,2022-11-12 11:59:06.600000
2,634695,2022-11-12 12:03:01.800000,2022-11-12 12:13:01.800000
2,609344,2022-11-12 12:16:11.400000,2022-11-12 12:26:11.400000
2,688323,2022-11-12 12:27:26.400000,2022-11-12 12:37:26.400000
2,634955,2022-11-12 12:46:17.400000,2022-11-12 12:56:17.400000
2,666582,2022-11-12 13:08:28.800000,2022-11-12 13:18:28.800000
2,636405,2022-11-12 13:29:49.800000,2022-11-12 13:39:49.800000
2,648591,2022-11-12 13:48:07.800000,2022-11-12 13:58:07.800000
2,686146,2022-11-12 14:02:13.200000,2022-11-12 14:12:13.200000
2,635507,2022-11-12 14:12:52.200000,2022-11-12 14:22:52.200000
2,606103,2022-11-12 14:32:10.200000,2022-11-12 14:42:10.200000
2,622444,2022-11-12 14:47:04.800000,2022-11-12 14:57:04.800000
2,682231,2022-11-12 14:59:31.200000,2022-11-12 15:09:31.200000
2,622395,2022-11-12 15:15:26.400000,2022-11-12 15:25:26.400000
2,635251,2022-11-12 15:38:17.400000,2022-11-12 15:48:17.400000
2,609958,2022-11-12 15:57:48.600000,2022-11-12 16:07:48.600000
2,699048,2022-11-12 16:24:51.600000,2022-11-12 16:34:51.600000
2,622460,2022-11-12 16:52:34.800000,2022-11-12 17:02:34.800000
2,634558,2022-11-12 17:23:12.600000,2022-11-12 17:33:12.600000
3,619202,2022-11-12 09:00:00,2022-11-12 09:10:00
3,688255,2022-11-12 09:11:58.800000,2022-11-12 09:21:58.800000
3,646769,2022-11-12 09:54:06,2022-11-12 10:04:06
3,676998,2022-11-12 10:58:43.800000,2022-11-12 11:08:43.800000
3,698640,2022-11-12 11:57:13.800000,2022-11-12 12:07:13.800000
3,668536,2022-11-12 12:15:31.800000,2022-11-12 12:25:31.800000
3,634763,2022-11-12 12:58:40.200000,2022-11-12 13:08:40.200000
3,634828,2022-11-12 13:18:01.800000,2022-11-12 13:28:01.800000
3,629749,2022-11-12 13:33:41.400000,2022-11-12 13:43:41.400000
3,637517,2022-11-12 13:52:22.200000,2022-11-12 14:02:22.200000
3,695148,2022-11-12 14:08:22.800000,2022-11-12 14:18:22.800000
3,699540,2022-11-12 14:23:21.600000,2022-11-12 14:33:21.600000
3,628655,2022-11-12 14:38:00.600000,2022-11-12 14:48:00.600000
3,637505,2022-11-12 14:54:13.200000,2022-11-12 15:04:13.200000
3,637187,2022-11-12 15:10:13.200000,2022-11-12 15:20:13.200000
3,633294,2022-11-12 15:25:39.600000,2022-11-12 15:35:39.600000
3,637503,2022-11-12 15:44:03,2022-11-12 15:54:03
